action_id,report_id,type,name,id,start,end
9756,144,watching channel,&amp; PICTURES HD,30,1.51031E+12,1.51031E+12
9757,144,watching channel,ZEE TV HD,33,1.51031E+12,1.51031E+12
9758,144,watching channel,STAR PLUS HD,4,1.51031E+12,1.51031E+12
9759,144,watching channel,STAR PLUS IND,5,1.51031E+12,1.51031E+12
9760,144,watching channel,STAR PLUS EU,6,1.51031E+12,1.51031E+12
9761,144,watching channel,STAR UTSAV,7,1.51031E+12,1.51031E+12
9762,144,watching channel,COLORS HD,8,1.51031E+12,1.51031E+12
9763,144,watching channel,COLORS IND,9,1.51031E+12,1.51031E+12
9764,144,watching channel,COLORS UK,10,1.51031E+12,1.51031E+12
9765,144,watching channel,SONY TV HD,12,1.51031E+12,1.51031E+12
9766,144,watching channel,SONY TV IND,13,1.51031E+12,1.51031E+12
9767,144,watching channel,SONY TV UK,14,1.51031E+12,1.51031E+12
9768,144,watching channel,SONY MIX,15,1.51031E+12,1.51031E+12
9769,144,watching channel,SONY SAB,17,1.51031E+12,1.51031E+12
9770,144,watching channel,SONY MIX,15,1.51031E+12,1.51031E+12
9771,144,watching channel,SONY SAB,17,1.51031E+12,1.51031E+12
9772,144,watching channel,SONY SAB UK,18,1.51031E+12,1.51031E+12
9773,144,watching channel,SONY MAX HD,19,1.51031E+12,1.51031E+12
9774,144,watching channel,SONY MAX,20,1.51031E+12,1.51031E+12
9775,144,watching channel,SONY MAX UK,21,1.51031E+12,1.51031E+12
9776,144,watching channel,SONY MAX 2,22,1.51031E+12,1.51031E+12
9777,144,watching channel,RISHTEY CINEPLEX,23,1.51031E+12,1.51031E+12
9778,144,watching channel,RISHTY EU,25,1.51031E+12,1.51031E+12
9779,144,watching channel,RISHTEY,26,1.51031E+12,1.51031E+12
9780,144,watching channel,&amp; TV HD,27,1.51031E+12,1.51031E+12
9781,144,watching channel,&amp; TV IND,28,1.51031E+12,1.51031E+12
9782,144,watching channel,&amp; TV UK,29,1.51031E+12,1.51031E+12
9783,144,watching channel,&amp; PICTURES HD,30,1.51031E+12,1.51031E+12
9784,144,watching channel,ZEE TV HD,33,1.51031E+12,1.51031E+12
9785,144,watching channel,ZEE TV IND,34,1.51031E+12,1.51031E+12
9786,144,watching channel,ZEE TV UK,35,1.51031E+12,1.51031E+12
9787,144,watching channel,ZEE  TV USA,38,1.51031E+12,1.51031E+12
9788,144,watching channel,ZEE TV AUS,39,1.51031E+12,1.51031E+12
9789,144,watching channel,ZEE CINEMA HD,40,1.51031E+12,1.51031E+12
9790,144,watching channel,ZEE CINEMA IND,41,1.51031E+12,1.51031E+12
9791,145,watching channel,GURMAT watching channel,1174,1.51031E+12,1.51031E+12
9792,144,watching channel,ZEE CINEMA HD,40,1.51031E+12,1.51031E+12
9793,145,watching channel,SANGAT TV,152,1.51031E+12,1.51031E+12
9794,144,watching channel,ZEE TV AUS,39,1.51031E+12,1.51031E+12
9795,145,watching channel,BEIN SPORTS 1HD,1100,1.51031E+12,1.51031E+12
9796,145,watching channel,SIKH watching channel USA,1176,1.51034E+12,1.51034E+12
9797,144,watching channel,ZEE CINEMA HD,40,1.51031E+12,1.51031E+12
9798,144,watching channel,ZEE CINEMA IND,41,1.51031E+12,1.51031E+12
9799,145,watching channel,BEIN SPORTS 1HD,1100,1.51034E+12,1.51034E+12
9800,144,watching channel,ZEE CINEMA UK,42,1.51031E+12,1.51031E+12
9801,145,watching channel,BEIN SPORTS 1-HD,1101,1.51034E+12,1.51034E+12
9802,144,watching channel,ZEE CINEMA INT.,43,1.51031E+12,1.51031E+12
9803,144,watching channel,ZEE ACTION,44,1.51031E+12,1.51031E+12
9804,145,watching channel,BEIN SPORTS 2HD,1102,1.51034E+12,1.51034E+12
9805,144,watching channel,ZEE CLASSIC ,45,1.51031E+12,1.51031E+12
9806,145,watching channel,BEIN SPORTS 2-HD,1103,1.51034E+12,1.51034E+12
9807,144,watching channel,ZEE ANMOL,46,1.51031E+12,1.51031E+12
9808,145,watching channel,BEIN SPORTS 3HD,1104,1.51034E+12,1.51034E+12
9809,144,watching channel,STAR GOLD HD,48,1.51031E+12,1.51031E+12
9810,144,watching channel,STAR GOLD UK,49,1.51031E+12,1.51031E+12
9811,145,watching channel,BEIN SPORTS 3-HD,1105,1.51034E+12,1.51034E+12
9812,145,watching channel,BEIN SPORTS 4HD,1106,1.51034E+12,1.51034E+12
9813,144,watching channel,ZING IND,50,1.51031E+12,1.51031E+12
9814,145,watching channel,BEIN SPORTS 4-HD,1107,1.51034E+12,1.51034E+12
9815,144,watching channel,STAR GOLD UK,49,1.51031E+12,1.51031E+12
9816,145,watching channel,BEIN SPORTS 5HD,1108,1.51034E+12,1.51034E+12
9817,144,watching channel,STAR GOLD HD,48,1.51031E+12,1.51031E+12
9818,145,watching channel,BEIN SPORTS 5-HD,1109,1.51034E+12,1.51034E+12
9819,145,watching channel,BEIN SPORTS 6HD,1110,1.51034E+12,1.51034E+12
9820,145,watching channel,BEIN SPORTS 6-HD,1111,1.51034E+12,1.51034E+12
9821,145,watching channel,BEIN SPORTS 7HD,1112,1.51034E+12,1.51034E+12
9822,145,watching channel,BEIN SPORTS 7-HD,1113,1.51034E+12,1.51034E+12
9823,145,watching channel,BEIN SPORTS 8HD,1114,1.51034E+12,1.51034E+12
9824,145,watching channel,BEIN SPORTS 8-HD,1115,1.51034E+12,1.51034E+12
9825,145,watching channel,BEIN SPORTS 9HD,1116,1.51034E+12,1.51034E+12
9826,145,watching channel,BEIN SPORTS 9-HD,1117,1.51034E+12,1.51034E+12
9827,145,watching channel,BEIN SPORTS 10HD,1118,1.51034E+12,1.51034E+12
9828,145,watching channel,BEIN SPORTS 10-HD,1119,1.51034E+12,1.51034E+12
9829,145,watching channel,BEIN SPORTS 11HD EN,1120,1.51034E+12,1.51034E+12
9830,145,watching channel,BEIN SPORTS 12HD EN,1121,1.51034E+12,1.51034E+12
9831,145,watching channel,MBC PRO SPORTS 1,1122,1.51034E+12,1.51034E+12
9832,145,watching channel,BEIN SPORTS 12HD EN,1121,1.51034E+12,1.51034E+12
9833,145,watching channel,BEIN SPORTS 11HD EN,1120,1.51034E+12,1.51034E+12
9834,145,watching channel,BEIN SPORTS 10-HD,1119,1.51034E+12,1.51034E+12
9835,145,watching channel,BEIN SPORTS 10HD,1118,1.51034E+12,1.51034E+12
9836,145,watching channel,BEIN SPORTS 9-HD,1117,1.51034E+12,1.51034E+12
9837,145,watching channel,BEIN SPORTS 9HD,1116,1.51034E+12,1.51035E+12
9838,145,watching channel,BEIN SPORTS 8-HD,1115,1.51035E+12,1.51035E+12
9839,145,watching channel,BEIN SPORTS 9HD,1116,1.51035E+12,1.51035E+12
9840,145,watching channel,BEIN SPORTS 9-HD,1117,1.51035E+12,1.51035E+12
9841,145,watching channel,BEIN SPORTS 10HD,1118,1.51035E+12,1.51035E+12
9842,145,watching channel,BEIN SPORTS 10-HD,1119,1.51035E+12,1.51035E+12
9843,145,watching channel,BEIN SPORTS 11HD EN,1120,1.51035E+12,1.51036E+12
9844,145,watching channel,BEIN SPORTS 10-HD,1119,1.51036E+12,1.51036E+12
9845,145,watching channel,BEIN SPORTS 10HD,1118,1.51036E+12,1.51036E+12
9846,145,watching channel,BEIN SPORTS 9-HD,1117,1.51036E+12,1.51036E+12
9847,145,watching channel,BEIN SPORTS 9HD,1116,1.51036E+12,1.51036E+12
9848,145,watching channel,BEIN SPORTS 8-HD,1115,1.51036E+12,1.51036E+12
9849,145,watching channel,BEIN SPORTS 8HD,1114,1.51036E+12,1.51036E+12
9850,145,watching channel,BEIN SPORTS 8-HD,1115,1.51036E+12,1.51036E+12
9851,145,watching channel,BEIN SPORTS 9HD,1116,1.51036E+12,1.51036E+12
9852,145,watching channel,BEIN SPORTS 9-HD,1117,1.51036E+12,1.51036E+12
9853,145,watching channel,BEIN SPORTS 10HD,1118,1.51036E+12,1.51036E+12
9854,145,watching channel,BEIN SPORTS 10-HD,1119,1.51036E+12,1.51036E+12
9855,145,watching channel,BEIN SPORTS 11HD EN,1120,1.51036E+12,1.51036E+12
9856,145,watching channel,BEIN SPORTS 12HD EN,1121,1.51036E+12,1.51036E+12
9857,145,watching channel,MBC PRO SPORTS 1,1122,1.51036E+12,1.51036E+12
9858,145,watching channel,MBC PRO SPORTS 2,1123,1.51036E+12,1.51036E+12
9859,145,watching channel,MBC PRO SPORTS 3,1124,1.51036E+12,1.51036E+12
9860,145,watching channel,BEIN watching movie 1HD,1125,1.51036E+12,1.51036E+12
9861,145,watching channel,BEIN watching movieS 2HD,1126,1.51036E+12,1.51036E+12
9862,146,watching channel,&amp;Pictures,300,1.51027E+12,1.51027E+12
9863,146,watching channel,Colors UK,87,1.51027E+12,1.51027E+12
9864,146,watching channel,&amp;TV UK,292,1.51027E+12,1.51027E+12
9865,146,watching channel,Colors UK,87,1.51027E+12,1.51027E+12
9866,146,watching channel,&amp;Pictures,300,1.51027E+12,1.51028E+12
9867,146,watching channel,Colors UK,87,1.51028E+12,1.51028E+12
9868,146,watching channel,&amp;TV UK,292,1.51028E+12,1.51028E+12
9869,146,watching channel,&amp;TV HD India,293,1.51028E+12,1.51028E+12
9870,146,watching channel,9X Jalwa,76,1.51028E+12,1.51028E+12
9871,146,watching channel,9X Tashan,77,1.51028E+12,1.51028E+12
9872,146,watching channel,9xm,78,1.51028E+12,1.51028E+12
9873,146,watching channel,B4U listening to music,84,1.51028E+12,1.51028E+12
9874,147,watching channel,ZEE TV HD,33,1.51026E+12,1.51026E+12
9875,147,watching channel,ZEE TV IND,34,1.51026E+12,1.51026E+12
9876,146,watching channel,B4U Plus,82,1.51028E+12,1.51028E+12
9877,147,watching channel,ZEE TV UK,35,1.51026E+12,1.51026E+12
9878,146,watching channel,B4U Alfam,81,1.51028E+12,1.51028E+12
9879,147,watching channel,ZEE TV IND,34,1.51026E+12,1.51026E+12
9880,147,watching channel,COLORS HD,8,1.51026E+12,1.51026E+12
9881,146,watching channel,B4U watching movies India,450,1.51028E+12,1.51028E+12
9882,146,watching channel,B4U watching movies,83,1.51028E+12,1.51028E+12
9883,147,watching channel,COLORS IND,9,1.51026E+12,1.51026E+12
9884,146,watching channel,Rishtey Cineplex India ,451,1.51028E+12,1.51028E+12
9885,146,watching channel,Rishtey Cineplex,304,1.51028E+12,1.51028E+12
9886,147,watching channel,COLORS HD,8,1.51026E+12,1.51026E+12
9887,146,watching channel,Rishtey,86,1.51028E+12,1.51028E+12
9888,147,watching channel,COLORS IND,9,1.51026E+12,1.51026E+12
9889,146,watching channel,Rishtey TV India,296,1.51028E+12,1.51028E+12
9890,147,watching channel,COLORS UK,10,1.51026E+12,1.51026E+12
9891,146,watching channel,Star Bharat,88,1.51028E+12,1.51028E+12
9892,148,watching channel,BOL  NEWS HD,180,1.51028E+12,1.51028E+12
9893,147,watching channel,ZEE TV HD,33,1.51026E+12,1.51026E+12
9894,146,watching channel,Star Plus,89,1.51028E+12,1.51028E+12
9895,148,watching channel,92 NEWS HD,181,1.51028E+12,1.51028E+12
9896,146,watching channel,Star Plus India,291,1.51028E+12,1.51028E+12
9897,148,watching channel,ARY NEWS,182,1.51028E+12,1.51028E+12
9898,147,watching channel,ZEE TV IND,34,1.51026E+12,1.51026E+12
9899,148,watching channel,BOL PUNJABI HD,1238,1.51028E+12,1.51028E+12
9900,146,watching channel,Star Plus,89,1.51028E+12,1.51028E+12
9901,148,watching channel,AAJ NEWS,184,1.51028E+12,1.51028E+12
9902,146,watching channel,Star Plus India,291,1.51028E+12,1.51028E+12
9903,147,watching channel,ZEE TV UK,35,1.51026E+12,1.51026E+12
9904,146,watching channel,Star Gold,90,1.51028E+12,1.51028E+12
9905,147,watching channel,COLORS HD,8,1.51026E+12,1.51026E+12
9906,148,watching channel,GEO NEWS,185,1.51028E+12,1.51028E+12
9907,146,watching channel,&amp;Pictures,300,1.51031E+12,1.51031E+12
9908,147,watching channel,COLORS IND,9,1.51026E+12,1.51026E+12
9909,148,watching channel,GEO NEWS UK,186,1.51028E+12,1.51028E+12
9910,146,watching channel,Colors UK,87,1.51031E+12,1.51031E+12
9911,148,watching channel,GEO TEZ,187,1.51028E+12,1.51028E+12
9912,147,watching channel,COLORS UK,10,1.51026E+12,1.51026E+12
9913,148,watching channel,DUNYA NEWS,188,1.51028E+12,1.51028E+12
9914,147,watching channel,COLORS IND,9,1.51026E+12,1.51026E+12
9915,147,watching channel,COLORS UK,10,1.51026E+12,1.51026E+12
9916,146,watching channel,&amp;Pictures,300,1.51031E+12,1.51031E+12
9917,148,watching channel,EXPRESS NEWS,189,1.51028E+12,1.51028E+12
9918,147,watching channel,SONY TV HD,12,1.51026E+12,1.51026E+12
9919,148,watching channel,NEWS ONE,190,1.51028E+12,1.51028E+12
9920,146,watching channel,&amp;TV HD India,293,1.51031E+12,1.51031E+12
9921,148,watching channel,DIN NEWS HD,191,1.51028E+12,1.51028E+12
9922,147,watching channel,COLORS UK,10,1.51026E+12,1.51026E+12
9923,146,watching channel,9X Jalwa,76,1.51031E+12,1.51031E+12
9924,148,watching channel,METRO 1 NEWS,192,1.51028E+12,1.51028E+12
9925,147,watching channel,COLORS IND,9,1.51026E+12,1.51026E+12
9926,148,watching channel,METRO 1 NEWS WORLD,1187,1.51028E+12,1.51028E+12
9927,147,watching channel,COLORS UK,10,1.51026E+12,1.51026E+12
9928,146,watching channel,9X Tashan,77,1.51031E+12,1.51031E+12
9929,148,watching channel,ROZE NEWS,194,1.51028E+12,1.51028E+12
9930,147,watching channel,COLORS IND,9,1.51026E+12,1.51026E+12
9931,146,watching channel,9xm,78,1.51031E+12,1.51031E+12
9932,148,watching channel,CITY 42,195,1.51028E+12,1.51028E+12
9933,146,watching channel,B4U listening to music,84,1.51031E+12,1.51031E+12
9934,147,watching channel,ZEE TV HD,33,1.51026E+12,1.51026E+12
9935,148,watching channel,watching channel 24 HD,196,1.51028E+12,1.51029E+12
9936,146,watching channel,B4U Plus,82,1.51031E+12,1.51031E+12
9937,147,watching channel,ZEE TV IND,34,1.51026E+12,1.51026E+12
9938,148,watching channel,watching channel 5,193,1.51029E+12,1.51029E+12
9939,146,watching channel,B4U Alfam,81,1.51031E+12,1.51031E+12
9940,147,watching channel,ZEE TV UK,35,1.51026E+12,1.51026E+12
9941,148,watching channel,ABB TAKK,197,1.51029E+12,1.51029E+12
9942,146,watching channel,B4U watching movies India,450,1.51031E+12,1.51031E+12
9943,147,watching channel,ZEE  TV USA,38,1.51026E+12,1.51026E+12
9944,146,watching channel,B4U watching movies,83,1.51031E+12,1.51031E+12
9945,148,watching channel,SAMAA NEWS,198,1.51029E+12,1.51029E+12
9946,146,watching channel,Rishtey Cineplex India ,451,1.51031E+12,1.51031E+12
9947,148,watching channel,DAWN NEWS,199,1.51029E+12,1.51029E+12
9948,147,watching channel,COLORS HD,8,1.51026E+12,1.51026E+12
9949,148,watching channel,WAQT NEWS,200,1.51029E+12,1.51029E+12
9950,147,watching channel,COLORS IND,9,1.51026E+12,1.51026E+12
9951,147,watching channel,COLORS HD,8,1.51026E+12,1.51026E+12
9952,147,watching channel,STAR UTSAV,7,1.51026E+12,1.51026E+12
9953,147,watching channel,COLORS HD,8,1.51026E+12,1.51026E+12
9954,147,watching channel,COLORS IND,9,1.51026E+12,1.51026E+12
9955,147,watching channel,COLORS UK,10,1.51026E+12,1.51026E+12
9956,147,watching channel,COLORS IND,9,1.51026E+12,1.51026E+12
9957,146,watching channel,Rishtey Cineplex,304,1.51031E+12,1.51031E+12
9958,147,watching channel,COLORS HD,8,1.51026E+12,1.51026E+12
9959,147,watching channel,COLORS IND,9,1.51026E+12,1.51026E+12
9960,146,watching channel,Rishtey,86,1.51031E+12,1.51031E+12
9961,147,watching channel,COLORS HD,8,1.51026E+12,1.51026E+12
9962,146,watching channel,Rishtey TV India,296,1.51031E+12,1.51031E+12
9963,147,watching channel,STAR UTSAV,7,1.51026E+12,1.51026E+12
9964,146,watching channel,Star Bharat,88,1.51031E+12,1.51031E+12
9965,147,watching channel,COLORS HD,8,1.51026E+12,1.51026E+12
9966,146,watching channel,Star Plus,89,1.51031E+12,1.51031E+12
9967,147,watching channel,COLORS IND,9,1.51026E+12,1.51026E+12
9968,146,watching channel,Star Plus India,291,1.51031E+12,1.51031E+12
9969,147,watching channel,COLORS UK,10,1.51026E+12,1.51026E+12
9970,146,watching channel,Star Gold,90,1.51031E+12,1.51031E+12
9971,146,watching channel,Star World,92,1.51031E+12,1.51031E+12
9972,147,watching channel,COLORS IND,9,1.51026E+12,1.51026E+12
9973,147,watching channel,COLORS UK,10,1.51026E+12,1.51026E+12
9974,146,watching channel,Star Gold,90,1.51031E+12,1.51031E+12
9975,146,watching channel,Star Plus India,291,1.51031E+12,1.51031E+12
9976,148,watching channel,NEO NEWS,201,1.51029E+12,1.51029E+12
9977,147,watching channel,ZEE TV HD,33,1.51026E+12,1.51026E+12
9978,147,watching channel,ZEE TV IND,34,1.51026E+12,1.51026E+12
9979,147,watching channel,ZEE TV UK,35,1.51026E+12,1.51026E+12
9980,148,watching channel,BUSINESS PLUS,202,1.51029E+12,1.51029E+12
9981,146,watching channel,Star Plus,89,1.51031E+12,1.51031E+12
9982,147,watching channel,ZEE  TV USA,38,1.51026E+12,1.51026E+12
9983,148,watching channel,ROYAL NEWS HD,203,1.51029E+12,1.51029E+12
9984,146,watching channel,Star Bharat,88,1.51031E+12,1.51031E+12
9985,147,watching channel,ZEE TV UK,35,1.51026E+12,1.51026E+12
9986,148,watching channel,CAPITAL TV,204,1.51029E+12,1.51029E+12
9987,146,watching channel,Rishtey TV India,296,1.51031E+12,1.51031E+12
9988,148,watching channel,PRIME TV UK,205,1.51029E+12,1.51029E+12
9989,148,watching channel,PTV NEWS,206,1.51029E+12,1.51029E+12
9990,147,watching channel,ZEE TV IND,34,1.51026E+12,1.51026E+12
9991,146,watching channel,Rishtey,86,1.51031E+12,1.51031E+12
9992,148,watching channel,KAY 2 TV,207,1.51029E+12,1.51029E+12
9993,147,watching channel,COLORS IND,9,1.51026E+12,1.51026E+12
9994,148,watching channel,ARY DIGITAL,209,1.51029E+12,1.51029E+12
9995,146,watching channel,Rishtey Cineplex,304,1.51031E+12,1.51031E+12
9996,148,watching channel,ARY ZAIQA,222,1.51029E+12,1.51029E+12
9997,147,watching channel,COLORS UK,10,1.51026E+12,1.51026E+12
9998,146,watching channel,Rishtey Cineplex India ,451,1.51031E+12,1.51031E+12
9999,148,watching channel,ARY ZINDAGI,210,1.51029E+12,1.51029E+12
10000,147,watching channel,COLORS IND,9,1.51026E+12,1.51026E+12
10001,146,watching channel,B4U watching movies,83,1.51031E+12,1.51031E+12
10002,148,watching channel,ARY ZAIQA,222,1.51029E+12,1.51029E+12
10003,147,using app,YouTube,com.google.android.youtube.tv,1.51026E+12,1.51027E+12
10004,146,watching channel,B4U watching movies India,450,1.51031E+12,1.51031E+12
10005,148,watching channel,ARY ZINDAGI,210,1.51029E+12,1.51029E+12
10006,146,watching channel,B4U Alfam,81,1.51031E+12,1.51031E+12
10007,148,watching channel,ARY MUSIK,211,1.51029E+12,1.51029E+12
10008,146,watching channel,B4U watching movies India,450,1.51031E+12,1.51031E+12
10009,148,watching channel,ARY QTV,212,1.51029E+12,1.51029E+12
10010,146,watching channel,B4U Alfam,81,1.51031E+12,1.51031E+12
10011,148,watching channel,ARY ZAUQ,214,1.51029E+12,1.51029E+12
10012,146,watching channel,B4U Plus,82,1.51031E+12,1.51031E+12
10013,147,watching channel,ZEE TV HD,33,1.51027E+12,1.51027E+12
10014,148,watching channel,HUM TV,216,1.51029E+12,1.51029E+12
10015,147,watching channel,ZEE TV IND,34,1.51027E+12,1.51027E+12
10016,148,watching channel,HUM TV EU,217,1.51029E+12,1.51029E+12
10017,147,watching channel,ZEE TV UK,35,1.51027E+12,1.51027E+12
10018,148,watching channel,HUM SITARAY,218,1.51029E+12,1.51029E+12
10019,147,watching channel,ZEE  TV USA,38,1.51027E+12,1.51027E+12
10020,148,watching channel,HUM WORLD,220,1.51029E+12,1.51029E+12
10021,147,watching channel,ZEE TV AUS,39,1.51027E+12,1.51027E+12
10022,147,watching channel,ZEE CINEMA HD,40,1.51027E+12,1.51027E+12
10023,148,watching channel,HUM SITARAY,218,1.51029E+12,1.51029E+12
10024,147,watching channel,ZEE TV AUS,39,1.51027E+12,1.51027E+12
10025,148,watching channel,HUM TV EU,217,1.51029E+12,1.51029E+12
10026,148,watching channel,HUM TV,216,1.51029E+12,1.51029E+12
10027,147,watching channel,ZEE  TV USA,38,1.51027E+12,1.51027E+12
10028,146,watching channel,B4U Alfam,81,1.51031E+12,1.51031E+12
10029,148,watching channel,HUM TV EU,217,1.51029E+12,1.51029E+12
10030,147,watching channel,ZEE TV UK,35,1.51027E+12,1.51027E+12
10031,146,watching channel,B4U Plus,82,1.51031E+12,1.51031E+12
10032,148,watching channel,HUM TV,216,1.51029E+12,1.51029E+12
10033,146,watching channel,B4U listening to music,84,1.51031E+12,1.51031E+12
10034,148,watching channel,HUM TV EU,217,1.51029E+12,1.51029E+12
10035,147,watching channel,ZEE TV IND,34,1.51027E+12,1.51027E+12
10036,146,watching channel,9xm,78,1.51031E+12,1.51031E+12
10037,148,watching channel,HUM SITARAY,218,1.51029E+12,1.51029E+12
10038,147,watching channel,COLORS HD,8,1.51027E+12,1.51027E+12
10039,146,watching channel,9X Tashan,77,1.51031E+12,1.51031E+12
10040,148,watching channel,HUM TV EU,217,1.51029E+12,1.51029E+12
10041,147,watching channel,COLORS IND,9,1.51027E+12,1.51027E+12
10042,147,watching channel,COLORS UK,10,1.51027E+12,1.51027E+12
10043,148,watching channel,HUM SITARAY,218,1.51029E+12,1.51029E+12
10044,146,watching channel,9X Jalwa,76,1.51031E+12,1.51031E+12
10045,147,watching channel,ZEE TV HD,33,1.51027E+12,1.51027E+12
10046,148,watching channel,HUM WORLD,220,1.51029E+12,1.51029E+12
10047,146,watching channel,9X Tashan,77,1.51031E+12,1.51031E+12
10048,148,watching channel,HUM SITARAY,218,1.51029E+12,1.51029E+12
10049,147,watching channel,ZEE TV IND,34,1.51027E+12,1.51027E+12
10050,146,watching channel,9xm,78,1.51031E+12,1.51031E+12
10051,147,watching channel,ZEE TV HD,33,1.51027E+12,1.51027E+12
10052,146,watching channel,B4U listening to music,84,1.51031E+12,1.51031E+12
10053,148,watching channel,HUM TV EU,217,1.51029E+12,1.51029E+12
10054,147,watching channel,&amp; PICTURES HD,30,1.51027E+12,1.51027E+12
10055,146,watching channel,B4U Plus,82,1.51031E+12,1.51031E+12
10056,147,watching channel,ZEE TV HD,33,1.51027E+12,1.51027E+12
10057,146,watching channel,B4U Alfam,81,1.51031E+12,1.51031E+12
10058,148,watching channel,HUM TV,216,1.51029E+12,1.51029E+12
10059,147,watching channel,ZEE TV IND,34,1.51027E+12,1.51027E+12
10060,148,watching channel,HUM TV EU,217,1.51029E+12,1.51029E+12
10061,146,watching channel,B4U watching movies India,450,1.51031E+12,1.51031E+12
10062,147,watching channel,ZEE TV UK,35,1.51027E+12,1.51027E+12
10063,147,watching channel,ZEE  TV USA,38,1.51027E+12,1.51027E+12
10064,148,watching channel,HUM TV,216,1.51029E+12,1.51029E+12
10065,146,watching channel,B4U watching movies,83,1.51031E+12,1.51031E+12
10066,147,watching channel,ZEE TV AUS,39,1.51027E+12,1.51027E+12
10067,148,watching channel,ARY ZAUQ,214,1.51029E+12,1.51029E+12
10068,148,watching channel,HUM TV,216,1.51029E+12,1.51029E+12
10069,146,watching channel,Rishtey Cineplex India ,451,1.51031E+12,1.51031E+12
10070,147,watching channel,ZEE CINEMA HD,40,1.51027E+12,1.51027E+12
10071,148,watching channel,HUM TV EU,217,1.51029E+12,1.51029E+12
10072,146,watching channel,Rishtey Cineplex,304,1.51031E+12,1.51031E+12
10073,147,watching channel,ZEE CINEMA IND,41,1.51027E+12,1.51027E+12
10074,148,watching channel,HUM SITARAY,218,1.51029E+12,1.51029E+12
10075,148,watching channel,HUM WORLD,220,1.51029E+12,1.51029E+12
10076,147,watching channel,ZEE CINEMA UK,42,1.51027E+12,1.51027E+12
10077,146,watching channel,Rishtey,86,1.51031E+12,1.51031E+12
10078,148,viewing tv guide,horizontal,,1.51032E+12,1.51032E+12
10079,147,watching channel,ZEE CINEMA INT.,43,1.51027E+12,1.51027E+12
10080,146,watching channel,Rishtey TV India,296,1.51031E+12,1.51031E+12
10081,148,watching channel,BOL  NEWS HD,180,1.51032E+12,1.51032E+12
10082,146,watching channel,Star Bharat,88,1.51031E+12,1.51031E+12
10083,148,watching channel,92 NEWS HD,181,1.51032E+12,1.51032E+12
10084,147,watching channel,ZEE ACTION,44,1.51027E+12,1.51027E+12
10085,146,watching channel,Star Plus,89,1.51031E+12,1.51031E+12
10086,148,watching channel,ARY NEWS,182,1.51032E+12,1.51032E+12
10087,146,watching channel,Star Plus India,291,1.51031E+12,1.51031E+12
10088,147,watching channel,SONY TV HD,12,1.51027E+12,1.51027E+12
10089,148,watching channel,BOL PUNJABI HD,1238,1.51032E+12,1.51032E+12
10090,146,watching channel,&amp;TV HD India,293,1.51032E+12,1.51032E+12
10091,148,watching channel,AAJ NEWS,184,1.51032E+12,1.51032E+12
10092,147,watching channel,SONY TV IND,13,1.51027E+12,1.51027E+12
10093,148,watching channel,BOL PUNJABI HD,1238,1.51032E+12,1.51032E+12
10094,146,watching channel,9X Jalwa,76,1.51032E+12,1.51032E+12
10095,148,watching channel,ARY NEWS,182,1.51032E+12,1.51032E+12
10096,147,watching channel,SONY TV HD,12,1.51027E+12,1.51027E+12
10097,146,watching channel,9X Tashan,77,1.51032E+12,1.51032E+12
10098,148,watching channel,92 NEWS HD,181,1.51032E+12,1.51032E+12
10099,146,watching channel,9xm,78,1.51032E+12,1.51032E+12
10100,148,watching channel,BOL  NEWS HD,180,1.51032E+12,1.51032E+12
10101,147,watching channel,COLORS UK,10,1.51027E+12,1.51027E+12
10102,146,watching channel,B4U listening to music,84,1.51032E+12,1.51032E+12
10103,148,watching channel,TAG TV,179,1.51032E+12,1.51032E+12
10104,146,watching channel,B4U Plus,82,1.51032E+12,1.51032E+12
10105,147,watching channel,COLORS IND,9,1.51027E+12,1.51027E+12
10106,148,watching channel,BOL  NEWS HD,180,1.51032E+12,1.51032E+12
10107,146,watching channel,B4U Alfam,81,1.51032E+12,1.51032E+12
10108,148,watching channel,TAG TV,179,1.51032E+12,1.51032E+12
10109,147,watching channel,SONY SAB UK,18,1.51027E+12,1.51027E+12
10110,146,watching channel,B4U watching movies India,450,1.51032E+12,1.51032E+12
10111,148,watching channel,BOL  NEWS HD,180,1.51032E+12,1.51032E+12
10112,147,watching channel,SONY MAX HD,19,1.51027E+12,1.51027E+12
10113,148,watching channel,92 NEWS HD,181,1.51032E+12,1.51032E+12
10114,147,watching channel,SONY SAB UK,18,1.51027E+12,1.51027E+12
10115,146,watching channel,B4U watching movies,83,1.51032E+12,1.51032E+12
10116,147,watching channel,COLORS HD,8,1.51033E+12,1.51033E+12
10117,148,watching channel,ARY NEWS,182,1.51032E+12,1.51032E+12
10118,146,watching channel,Rishtey Cineplex India ,451,1.51032E+12,1.51032E+12
10119,147,watching channel,COLORS IND,9,1.51033E+12,1.51033E+12
10120,148,watching channel,BOL PUNJABI HD,1238,1.51032E+12,1.51032E+12
10121,146,watching channel,Rishtey Cineplex,304,1.51032E+12,1.51032E+12
10122,147,watching channel,COLORS UK,10,1.51033E+12,1.51033E+12
10123,146,watching channel,Rishtey Cineplex India ,451,1.51032E+12,1.51032E+12
10124,148,watching channel,AAJ NEWS,184,1.51032E+12,1.51032E+12
10125,147,watching channel,ZEE TV HD,33,1.51033E+12,1.51033E+12
10126,146,watching channel,B4U watching movies,83,1.51032E+12,1.51032E+12
